MAC1,MAC2,MAC3,MAC4,MAC5,MAC6,MAC7,MAC8,MAC9,MAC10,MAC11,MAC12,MAC13,MAC14,MAC15,MAC16,MAC17,MAC18,MAC19,MAC20,MAC21,MAC22,MAC23,MAC24,MAC25,MAC26,MAC27,MAC28,MAC29,MAC30,MAC31,MAC32,MAC33,MAC34,MAC35,MAC36,MAC37,MAC38,MAC39,MAC40,MAC41,MAC42,MAC43,MAC44,MAC45,MAC46,MAC47,MAC48,MAC49,MAC50,MAC51,MAC52,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
-90,100,-86,100,100,100,-54,-62,-40,-52,-42,-49,-51,-51,100,100,-96,100,-98,100,-88,100,-94,100,-51,-57,-97,100,-96,100,-87,100,-95,100,100,100,-94,100,100,100,-89,100,-67,-87,-48,-51,-94,100,-79,100,100,100,49.3,17.4,3,1,2,4,3,1
-88,100,-88,100,100,100,-54,-61,-39,-52,-43,-50,-50,-51,100,100,-97,100,-97,100,-87,100,-91,100,-53,-56,-98,100,-97,100,-87,100,-97,100,100,100,-96,100,100,100,-92,100,-69,-90,-49,-51,-95,100,-80,100,100,100,48.6,17.4,3,1,2,4,3,1
-85,100,-91,100,100,100,-55,-60,-39,-51,-43,-50,-48,-52,100,100,-98,100,-95,100,-85,100,-90,100,-55,-55,-98,100,-96,100,-87,100,-96,100,100,100,-98,100,100,100,-92,100,-70,-94,-48,-51,-96,100,-81,100,100,100,47.9,17.4,3,1,2,4,3,1
-83,100,-93,100,100,100,-57,-61,-39,-48,-44,-50,-47,-52,100,100,-98,100,-94,100,-83,100,-91,100,-57,-56,-98,100,-94,100,-87,100,-95,100,100,100,-99,100,100,100,-90,100,-70,-96,-46,-50,-96,100,-81,100,100,100,47.2,17.4,3,1,2,4,3,1
-84,100,-96,100,100,100,-59,-63,-38,-46,-43,-49,-48,-52,100,100,-99,100,-95,100,-84,100,-93,100,-59,-58,-98,100,-93,100,-89,100,-94,100,100,100,100,100,100,100,-90,100,-70,-98,-44,-49,-97,100,-82,100,100,100,46.6,17.4,3,1,2,4,3,1
-88,100,100,100,100,100,-61,-64,-39,-38,-39,-49,-45,-53,100,100,100,100,100,100,-87,100,100,100,-63,-60,-93,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,100,-42,-48,100,100,-88,100,100,100,45.9,17.4,3,1,2,4,3,1
-91,100,100,100,100,100,-61,-66,-31,-37,-41,-49,-52,-53,100,100,100,100,100,100,-84,100,100,100,-62,-69,-93,100,100,100,-77,100,100,100,100,100,100,100,100,100,-87,100,-68,100,-43,-54,100,100,-90,100,100,100,45.2,17.4,3,1,2,4,3,1
-86,100,-90,100,100,100,-56,-66,-44,-53,-35,-44,-50,-54,100,100,100,100,-90,100,100,100,-90,100,-63,-57,-93,100,-89,100,-80,100,-91,100,100,100,100,100,100,100,-86,100,-72,-90,-39,-52,100,100,-84,100,100,100,52,18.1,3,1,2,4,3,1
-89,100,-93,100,100,100,-54,-66,-49,-57,-41,-45,-46,-54,100,100,-90,100,-90,100,-88,100,-88,100,-59,-58,-93,100,-89,100,-78,100,-91,100,100,100,100,100,100,100,-86,100,-64,-87,-46,-54,100,100,-83,100,100,100,51.3,18.1,3,1,2,4,3,1
-90,100,-92,100,100,100,-57,-62,-47,-56,-45,-49,-40,-49,100,100,-90,100,100,100,-86,100,100,100,-56,-62,-92,100,-89,100,-83,100,-90,100,100,100,100,100,100,100,-83,100,-66,-85,-45,-50,-92,100,-84,100,100,100,50.6,18.1,3,1,2,4,3,1
-90,100,-89,100,100,100,-57,-60,-41,-52,-42,-49,-44,-51,100,100,100,100,100,100,-86,100,100,100,-50,-62,-92,100,100,100,-84,100,-90,100,100,100,-94,100,100,100,-83,100,-67,-87,-48,-49,-92,100,-81,100,100,100,50,18.1,3,1,2,4,3,1
-92,100,-91,100,100,100,-56,-61,-39,-54,-42,-49,-66,-53,100,100,100,100,100,100,-88,100,100,100,-52,-60,100,100,100,100,100,100,100,100,100,100,-94,100,100,100,100,100,-66,-89,-39,-52,100,100,-84,100,100,100,49.3,18.1,3,1,2,4,3,1
-93,100,-91,100,100,100,-54,-61,-37,-50,-41,-53,-38,-48,100,100,100,100,100,100,-88,100,-89,100,-55,-58,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-88,100,-68,-89,-49,-52,100,100,-84,100,100,100,48.6,18.1,3,1,2,4,3,1
-78,100,-93,100,100,100,-60,-62,-39,-48,-42,-53,-47,-55,100,100,100,100,-84,100,-84,100,-91,100,-58,-59,100,100,-92,100,-83,100,100,100,100,100,100,100,100,100,100,100,-74,-88,-52,-50,100,100,-84,100,100,100,47.9,18.1,3,1,2,4,3,1
-84,100,100,100,100,100,-61,-64,-40,-46,-40,-50,-54,-56,100,100,100,100,100,100,-82,100,-92,100,-57,-57,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,-87,100,-70,100,-47,-51,100,100,-79,100,100,100,47.2,18.1,3,1,2,4,3,1
-85,100,-94,100,100,100,-61,-66,-35,-45,-43,-46,-49,-54,100,100,100,100,100,100,-81,100,-93,100,-56,-61,100,100,-94,100,-87,100,100,100,100,100,100,100,100,100,-84,100,-68,100,-45,-49,-93,100,-80,100,100,100,46.6,18.1,3,1,2,4,3,1
-84,100,-94,100,100,100,-61,-66,-35,-37,-46,-50,-50,-53,100,100,100,100,-91,100,-84,100,-93,100,-59,-64,100,100,-94,100,-89,100,100,100,100,100,100,100,100,100,-86,100,-75,100,-36,-48,-93,100,-83,100,100,100,45.9,18.1,3,1,2,4,3,1
-88,100,100,100,100,100,-58,-68,-30,-35,-40,-54,-48,-54,100,100,100,100,-89,100,-83,100,-94,100,-61,-63,100,100,100,100,-88,100,-93,100,100,100,100,100,100,100,-86,100,-73,100,-42,-50,100,100,-86,100,100,100,45.2,18.1,3,1,2,4,3,1
100,100,-95,100,100,100,-52,-56,-55,-59,-35,-41,-41,-48,100,100,100,100,100,100,100,100,-93,100,-52,-56,-91,100,-83,100,-81,100,-90,100,100,100,100,100,100,100,-83,100,-59,-84,-42,-52,100,100,-86,100,100,100,52,18.7,3,1,2,4,3,1
100,100,-90,100,100,100,-58,-60,-48,-55,-50,-43,-47,-52,100,100,100,100,100,100,-91,100,-91,100,-56,-55,-92,100,100,100,-83,100,-89,100,100,100,100,100,100,100,-83,100,-65,-87,-35,-48,100,100,-84,100,100,100,51.3,18.7,3,1,2,4,3,1
-90,100,-92,100,100,100,-54,-66,-41,-51,-43,-45,-46,-54,100,100,100,100,-92,100,-87,100,-89,100,-53,-56,100,100,100,100,-87,100,-91,100,100,100,100,100,100,100,-88,100,-67,-86,-45,-47,100,100,-87,100,100,100,50.6,18.7,3,1,2,4,3,1
-90,100,-93,100,100,100,-58,-70,-41,-48,-40,-48,-49,-54,100,100,100,100,-92,100,-86,100,-90,100,-59,-60,100,100,-91,100,-86,100,-93,100,100,100,100,100,100,100,-84,100,-65,-85,-50,-46,100,100,-83,100,100,100,50,18.7,3,1,2,4,3,1
100,100,-91,100,100,100,-58,-68,-46,-52,-45,-48,-50,-50,100,100,-92,100,-92,100,100,100,-90,100,-61,-63,-93,100,-91,100,-87,100,100,100,100,100,100,100,100,100,-83,100,-66,-90,-41,-51,100,100,-80,100,100,100,49.3,18.7,3,1,2,4,3,1
-86,100,-89,100,100,100,-59,-60,-38,-49,-44,-49,-47,-51,100,100,-92,100,100,100,100,100,100,100,-54,-58,-93,100,100,100,-86,100,100,100,100,100,100,100,100,100,-83,100,-69,-90,-41,-51,100,100,-81,100,100,100,48.6,18.7,3,1,2,4,3,1
-87,100,100,100,100,100,-60,-60,-38,-42,-44,-49,-50,-50,100,100,100,100,100,100,-87,100,100,100,-59,-62,-93,100,100,100,-88,100,100,100,100,100,100,100,100,100,-85,100,-72,100,-45,-49,100,100,100,100,100,100,47.9,18.7,3,1,2,4,3,1
-87,100,100,100,100,100,-62,-58,-36,-39,-48,-49,-46,-45,100,100,100,100,100,100,-87,100,100,100,-61,-59,-93,100,100,100,-89,100,-92,100,100,100,100,100,100,100,-84,100,-77,-89,-44,-48,-96,100,100,100,100,100,47.2,18.7,3,1,2,4,3,1
-87,100,100,100,100,100,-62,-61,-36,-40,-42,-53,-44,-46,100,100,100,100,100,100,-86,100,100,100,-61,-57,100,100,-93,100,-89,100,-93,100,100,100,100,100,100,100,-85,100,-71,100,-40,-45,100,100,-83,100,100,100,46.6,18.7,3,1,2,4,3,1
-88,100,100,100,100,100,-65,-61,-36,-37,-41,-48,-53,-51,100,100,100,100,100,100,-85,100,100,100,-60,-61,100,100,-91,100,-86,100,-94,100,100,100,100,100,100,100,-83,100,-69,100,-41,-45,-89,100,-84,100,100,100,45.9,18.7,3,1,2,4,3,1
100,100,100,100,100,100,-63,-68,-30,-37,-47,-57,-50,-54,100,100,100,100,-93,100,-87,100,100,100,-56,-63,100,100,100,100,-85,100,-93,100,100,100,100,100,100,100,-88,100,-71,-88,-36,-46,-94,100,-89,100,100,100,45.2,18.7,3,1,2,4,3,1
-86,100,-91,100,100,100,-51,-65,-44,-51,-43,-51,-41,-48,100,100,100,100,-92,100,-87,100,100,100,-58,-61,-92,100,-92,100,-86,100,-90,100,100,100,100,100,100,100,-85,100,-67,-86,-43,-49,-91,100,-86,100,100,100,52,19.4,3,1,2,4,3,1
-86,100,-92,100,100,100,-52,-57,-43,-57,-40,-49,-47,-46,100,100,100,100,-91,100,-82,100,100,100,-53,-58,-92,100,-87,100,-84,100,-88,100,100,100,100,100,100,100,-83,100,-67,-87,-45,-51,-91,100,-82,100,100,100,51.3,19.4,3,1,2,4,3,1
100,100,-92,100,100,100,-57,-60,-43,-52,-42,-44,-46,-48,100,100,100,100,-92,100,-83,100,100,100,-55,-57,-93,100,-85,100,-84,100,-89,100,100,100,100,100,100,100,-83,100,-63,-88,-36,-48,100,100,-85,100,100,100,50.6,19.4,3,1,2,4,3,1
-82,100,-94,100,100,100,-61,-62,-43,-52,-40,-47,-46,-46,100,100,100,100,-90,100,-88,100,-89,100,-58,-60,-93,100,100,100,-82,100,-89,100,100,100,100,100,100,100,-81,100,-65,-89,-36,-47,100,100,-83,100,100,100,50,19.4,3,1,2,4,3,1
-82,100,-94,100,100,100,-60,-66,-37,-45,-37,-47,-40,-50,100,100,100,100,-92,100,-84,100,-89,100,-63,-59,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-79,100,-62,100,-46,-50,100,100,-82,100,100,100,49.3,19.4,3,1,2,4,3,1
-85,100,100,100,100,100,-61,-67,-38,-41,-41,-50,-39,-47,100,100,100,100,-92,100,-88,100,-93,100,-58,-62,-94,100,100,100,-84,100,100,100,100,100,100,100,100,100,-83,100,-63,100,-48,-55,-94,100,-84,100,100,100,48.6,19.4,3,1,2,4,3,1
-85,100,100,100,100,100,-63,-63,-37,-42,-42,-50,-49,-51,100,100,100,100,100,100,-87,100,-93,100,-57,-58,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,-83,100,-63,-88,-46,-53,-94,100,-87,100,100,100,47.9,19.4,3,1,2,4,3,1
-87,100,100,100,100,100,-61,-62,-34,-39,-40,-53,-45,-44,100,100,100,100,100,100,-83,100,100,100,-55,-60,100,100,-91,100,-87,100,100,100,100,100,100,100,100,100,-83,100,-69,-88,-43,-52,100,100,-88,100,100,100,47.2,19.4,3,1,2,4,3,1
-89,100,100,100,100,100,-64,-64,-37,-40,-41,-52,-48,-43,100,100,100,100,100,100,-81,100,100,100,-54,-57,100,100,-91,100,-88,100,100,100,100,100,100,100,100,100,-81,100,-69,-88,-39,-44,100,100,-85,100,100,100,46.6,19.4,3,1,2,4,3,1
-89,100,100,100,100,100,-63,-68,-32,-39,-42,-50,-48,-48,100,100,100,100,100,100,-80,100,100,100,-58,-54,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-81,100,-70,-88,-38,-45,100,100,-85,100,100,100,45.9,19.4,3,1,2,4,3,1
100,100,100,100,100,100,-68,-69,-33,-37,-53,-52,-50,-54,100,100,100,100,100,100,-85,100,-93,100,-59,-63,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,-82,100,-73,100,-36,-44,100,100,-85,100,100,100,45.2,19.4,3,1,2,4,3,1
-89,100,-92,100,100,100,-55,-60,-51,-56,-37,-49,-37,-47,100,100,100,100,-92,100,100,100,100,100,-55,-57,-91,100,100,100,-91,100,-88,100,100,100,100,100,100,100,-77,100,-60,-89,-44,-54,-92,100,-84,100,100,100,52,20.1,3,1,2,4,3,1
-90,100,100,100,100,100,-53,-68,-48,-49,-41,-48,-38,-46,100,100,100,100,-91,100,-89,100,-91,100,-54,-57,-91,100,-92,100,-82,100,-87,100,100,100,100,100,100,100,-78,100,-63,-87,-45,-49,-91,100,-87,100,100,100,51.3,20.1,3,1,2,4,3,1
-86,100,-89,100,100,100,-54,-65,-50,-53,-40,-48,-47,-47,100,100,-90,100,-91,100,-89,100,-92,100,-53,-55,100,100,-92,100,-82,100,-91,100,100,100,100,100,100,100,-77,100,-69,-86,-59,-55,100,100,-90,100,100,100,50.6,20.1,3,1,2,4,3,1
100,100,-93,100,100,100,-54,-60,-46,-47,-36,-51,-45,-53,100,100,-90,100,-92,100,-81,100,100,100,-53,-56,100,100,-93,100,-88,100,-92,100,100,100,100,100,100,100,-81,100,-65,-85,-40,-51,100,100,-85,100,100,100,50,20.1,3,1,2,4,3,1
-84,100,-94,100,100,100,-57,-64,-41,-45,-39,-48,-43,-49,100,100,-94,100,-91,100,-90,100,-95,100,-56,-58,-97,100,-95,100,-84,100,-94,100,100,100,100,100,100,100,-78,100,-64,-91,-42,-53,-98,100,-82,100,100,100,49.3,20.1,3,1,2,4,3,1
-83,100,-96,100,100,100,-58,-64,-40,-42,-40,-49,-42,-47,100,100,-95,100,-94,100,-90,100,-96,100,-56,-58,-98,100,-97,100,-83,100,-95,100,100,100,100,100,100,100,-78,100,-64,-91,-43,-53,-97,100,-83,100,100,100,48.6,20.1,3,1,2,4,3,1
-82,100,-98,100,100,100,-58,-63,-39,-40,-40,-49,-42,-45,100,100,-97,100,-96,100,-88,100,-96,100,-56,-57,-97,100,-97,100,-82,100,-95,100,100,100,-99,100,100,100,-77,100,-65,-89,-44,-52,-96,100,-84,100,100,100,47.9,20.1,3,1,2,4,3,1
-84,100,-98,100,100,100,-58,-63,-37,-40,-41,-49,-44,-43,100,100,-98,100,-98,100,-84,100,-96,100,-55,-56,-97,100,-95,100,-82,100,-94,100,100,100,-99,100,100,100,-77,100,-66,-87,-43,-49,-95,100,-86,100,100,100,47.2,20.1,3,1,2,4,3,1
-88,100,-97,100,100,100,-60,-64,-36,-40,-43,-50,-47,-44,100,100,-99,100,-99,100,-82,100,-96,100,-56,-57,-99,100,-94,100,-84,100,-94,100,100,100,100,100,100,100,-79,100,-67,-88,-42,-47,-94,100,-87,100,100,100,46.6,20.1,3,1,2,4,3,1
100,100,-91,100,100,100,-63,-66,-34,-42,-43,-49,-44,-47,100,100,-94,100,-91,100,-83,100,-92,100,-56,-59,100,100,-93,100,-86,100,-91,100,100,100,100,100,100,100,-84,100,-71,-85,-45,-45,-90,100,-85,100,100,100,45.9,20.1,3,1,2,4,3,1
100,100,-90,100,100,100,-70,-68,-31,-38,-43,-54,-51,-49,100,100,-94,100,-91,100,-85,100,-92,100,-61,-62,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-85,100,-69,100,-42,-47,-90,100,-89,100,100,100,45.2,20.1,3,1,2,4,3,1
100,100,-91,100,100,100,-62,-60,-37,-48,-35,-49,-49,-51,100,100,-94,100,-93,100,100,100,100,100,-65,-62,100,100,-90,100,-86,100,-92,100,100,100,100,100,100,100,-83,100,-65,-87,-40,-49,100,100,-83,100,100,100,52,20.8,3,1,2,4,3,1
100,100,-94,100,100,100,-60,-58,-40,-48,-36,-43,-52,-47,100,100,-94,100,-93,100,100,100,-89,100,-68,-57,-91,100,-90,100,-83,100,-92,100,100,100,100,100,100,100,-83,100,-62,-87,-42,-45,100,100,-82,100,100,100,51.3,20.8,3,1,2,4,3,1
-83,100,-91,100,100,100,-57,-62,-40,-51,-33,-45,-49,-44,100,100,-91,100,-90,100,100,100,-92,100,-55,-55,-91,100,-89,100,-89,100,-93,100,100,100,100,100,100,100,-80,100,-58,-89,-41,-49,100,100,-82,100,100,100,50.6,20.8,3,1,2,4,3,1
-83,100,-90,100,100,100,-57,-65,-39,-47,-37,-51,-49,-47,100,100,-91,100,-89,100,-90,100,100,100,-58,-59,100,100,-87,100,-87,100,-89,100,100,100,100,100,100,100,-79,100,-71,-89,-36,-54,-93,100,-84,100,100,100,50,20.8,3,1,2,4,3,1
-83,100,-92,100,100,100,-55,-62,-43,-46,-38,-48,-43,-48,100,100,-92,100,-91,100,-90,100,-95,100,-54,-57,-97,100,-94,100,-83,100,-91,100,100,100,-98,100,100,100,-78,100,-64,-89,-40,-52,-97,100,-80,100,100,100,49.3,20.8,3,1,2,4,3,1
-81,100,-94,100,100,100,-55,-63,-42,-43,-39,-48,-42,-47,100,100,-94,100,-92,100,-91,100,-95,100,-54,-57,-98,100,-96,100,-82,100,-92,100,100,100,-98,100,100,100,-77,100,-65,-88,-41,-52,-96,100,-80,100,100,100,48.6,20.8,3,1,2,4,3,1
-81,100,-96,100,100,100,-54,-63,-41,-41,-40,-48,-44,-46,100,100,-97,100,-94,100,-88,100,-95,100,-53,-56,-97,100,-97,100,-80,100,-91,100,100,100,-98,100,100,100,-76,100,-65,-87,-42,-50,-95,100,-81,100,100,100,47.9,20.8,3,1,2,4,3,1
-83,100,-96,100,100,100,-54,-63,-39,-41,-41,-48,-49,-44,100,100,-98,100,-95,100,-85,100,-94,100,-53,-56,-97,100,-95,100,-80,100,-91,100,100,100,-98,100,100,100,-76,100,-65,-86,-42,-48,-94,100,-84,100,100,100,47.2,20.8,3,1,2,4,3,1
-88,100,-94,100,100,100,-57,-64,-37,-42,-43,-50,-53,-46,100,100,-99,100,-96,100,-83,100,-94,100,-54,-58,-97,100,-94,100,-82,100,-92,100,100,100,-99,100,100,100,-79,100,-64,-88,-41,-47,-94,100,-87,100,100,100,46.6,20.8,3,1,2,4,3,1
-89,100,-90,100,100,100,-58,-66,-33,-43,-50,-54,-44,-49,100,100,100,100,100,100,-90,100,-90,100,-61,-63,100,100,-92,100,-81,100,-88,100,100,100,100,100,100,100,-85,100,-68,100,-44,-51,-93,100,-83,100,100,100,45.9,20.8,3,1,2,4,3,1
-89,100,100,100,100,100,-66,-69,-33,-41,-52,-57,-49,-52,100,100,100,100,100,100,-88,100,-92,100,-65,-66,100,100,-92,100,-84,100,100,100,100,100,100,100,100,100,-83,100,-62,100,-48,-49,100,100,-88,100,100,100,45.2,20.8,3,1,2,4,3,1
-91,100,-86,100,100,100,-62,-65,-39,-52,-37,-44,-46,-48,100,100,100,100,-94,100,-89,100,-93,100,-56,-61,100,100,-89,100,-85,100,-91,100,100,100,100,100,100,100,-84,100,-63,-85,-38,-51,100,100,-84,100,100,100,52,21.5,3,1,2,4,3,1
100,100,-89,100,100,100,-58,-62,-37,-50,-31,-47,-47,-50,100,100,100,100,-94,100,-88,100,-87,100,-54,-58,100,100,-89,100,-84,100,-91,100,100,100,100,100,100,100,-82,100,-60,-84,-37,-48,100,100,-83,100,100,100,51.3,21.5,3,1,2,4,3,1
100,100,-91,100,100,100,-56,-60,-41,-50,-30,-52,-46,-49,100,100,100,100,-94,100,-89,100,-87,100,-58,-58,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,-82,100,-66,-86,-34,-50,100,100,-84,100,100,100,50.6,21.5,3,1,2,4,3,1
-90,100,-92,100,100,100,-58,-60,-45,-49,-41,-49,-48,-50,100,100,-88,100,100,100,100,100,100,100,-49,-59,-90,100,-94,100,-84,100,-92,100,100,100,100,100,100,100,-83,100,-65,-90,-36,-49,100,100,-83,100,100,100,50,21.5,3,1,2,4,3,1
-85,100,-91,100,100,100,-54,-61,-44,-48,-37,-48,-44,-48,100,100,-93,100,-92,100,-91,100,-95,100,-54,-57,-97,100,-95,100,-84,100,-91,100,100,100,-98,100,100,100,-80,100,-65,-88,-37,-49,-97,100,-81,100,100,100,49.3,21.5,3,1,2,4,3,1
-83,100,-93,100,100,100,-53,-62,-44,-45,-40,-47,-44,-48,100,100,-95,100,-92,100,-91,100,-95,100,-53,-57,-98,100,-97,100,-83,100,-91,100,100,100,-98,100,100,100,-78,100,-67,-88,-38,-49,-97,100,-80,100,100,100,48.6,21.5,3,1,2,4,3,1
-83,100,-94,100,100,100,-52,-63,-43,-43,-40,-47,-48,-48,100,100,-98,100,-92,100,-89,100,-94,100,-53,-57,-98,100,-98,100,-81,100,-91,100,100,100,-97,100,100,100,-77,100,-67,-88,-38,-47,-97,100,-81,100,100,100,47.9,21.5,3,1,2,4,3,1
-85,100,-94,100,100,100,-52,-64,-40,-42,-41,-48,-55,-48,100,100,-99,100,-92,100,-87,100,-94,100,-53,-57,-97,100,-96,100,-80,100,-90,100,100,100,-98,100,100,100,-77,100,-65,-89,-38,-45,-96,100,-85,100,100,100,47.2,21.5,3,1,2,4,3,1
-90,100,-93,100,100,100,-55,-64,-37,-43,-42,-50,-61,-49,100,100,100,100,-94,100,-86,100,-95,100,-54,-59,-96,100,-95,100,-81,100,-92,100,100,100,-98,100,100,100,-79,100,-63,-91,-38,-46,-96,100,-88,100,100,100,46.6,21.5,3,1,2,4,3,1
-92,100,-91,100,100,100,-61,-59,-38,-43,-43,-53,-43,-50,100,100,100,100,100,100,-84,100,-94,100,-58,-63,-90,100,-93,100,-85,100,100,100,100,100,100,100,100,100,-84,100,-64,-90,-38,-50,-90,100,-88,100,100,100,45.9,21.5,3,1,2,4,3,1
-91,100,-92,100,100,100,-60,-63,-33,-40,-49,-52,-47,-54,100,100,100,100,100,100,-87,100,-95,100,-65,-60,-94,100,-93,100,-88,100,100,100,100,100,100,100,100,100,100,100,-69,100,-41,-55,-90,100,-89,100,100,100,45.2,21.5,3,1,2,4,3,1
-97,100,-87,100,100,100,-62,-62,-38,-50,-32,-44,-46,-48,100,100,-97,100,-90,100,-93,100,-86,100,-58,-61,-99,100,-89,100,-81,100,-94,100,100,100,-98,100,100,100,-80,100,-60,-82,-32,-45,-97,100,-76,100,100,100,52,22.1,3,1,2,4,3,1
100,100,-89,100,100,100,-58,-66,-42,-54,-27,-44,-47,-46,100,100,100,100,-91,100,100,100,-83,100,-59,-63,100,100,-93,100,-84,100,100,100,100,100,100,100,100,100,-77,100,-60,-85,-28,-46,-92,100,-78,100,100,100,51.3,22.1,3,1,2,4,3,1
-91,100,-91,100,100,100,-59,-66,-45,-54,-32,-48,-44,-43,100,100,100,100,-91,100,-86,100,-83,100,-54,-57,-91,100,-90,100,-85,100,-88,100,100,100,100,100,100,100,-81,100,-65,-86,-32,-42,-92,100,-80,100,100,100,50.6,22.1,3,1,2,4,3,1
-87,100,-89,100,100,100,-57,-61,-46,-56,-36,-47,-58,-52,100,100,100,100,100,100,-90,100,-90,100,-56,-62,100,100,-90,100,-85,100,-90,100,100,100,-95,100,100,100,-80,100,-64,-86,-34,-43,-95,100,-85,100,100,100,50,22.1,3,1,2,4,3,1
-89,100,-91,100,100,100,-52,-61,-50,-52,-39,-49,-47,-51,100,100,100,100,-90,100,-89,100,-90,100,-57,-58,100,100,100,100,-87,100,-91,100,100,100,-95,100,100,100,-81,100,-67,-88,-36,-47,100,100,-80,100,100,100,49.3,22.1,3,1,2,4,3,1
-89,100,-92,100,100,100,-55,-61,-45,-48,-35,-42,-45,-50,100,100,100,100,-92,100,-88,100,100,100,-54,-60,100,100,100,100,-84,100,-91,100,100,100,100,100,100,100,-82,100,-71,-87,-39,-45,100,100,-79,100,100,100,48.6,22.1,3,1,2,4,3,1
-89,100,-92,100,100,100,-53,-66,-42,-45,-45,-46,-48,-50,100,100,100,100,-93,100,100,100,-94,100,-62,-56,100,100,100,100,-86,100,-91,100,100,100,100,100,100,100,-80,100,-66,-86,-37,-41,100,100,-86,100,100,100,47.9,22.1,3,1,2,4,3,1
-88,100,100,100,100,100,-53,-64,-44,-41,-38,-47,-48,-52,100,100,100,100,100,100,-90,100,-94,100,-58,-55,100,100,100,100,-83,100,-91,100,100,100,100,100,100,100,-80,100,-66,100,-34,-44,100,100,-86,100,100,100,47.2,22.1,3,1,2,4,3,1
-88,100,-93,100,100,100,-57,-67,-42,-46,-42,-50,100,-54,100,100,100,100,-90,100,-87,100,100,100,-53,-66,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-78,100,-57,100,-27,-39,100,100,100,100,100,100,46.6,22.1,3,1,2,4,3,1
100,100,-93,100,100,100,-57,-65,-34,-42,-43,-53,100,-59,100,100,100,100,-90,100,-86,100,100,100,-52,-64,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-78,100,-57,100,-32,-48,100,100,100,100,100,100,45.9,22.1,3,1,2,4,3,1
100,100,100,100,100,100,-60,-63,-35,-39,-39,-53,-49,-54,100,100,100,100,100,100,100,100,-93,100,-59,-63,100,100,-94,100,-85,100,100,100,100,100,100,100,100,100,-89,100,-69,100,-41,-54,100,100,-89,100,100,100,45.2,22.1,3,1,2,4,3,1
-96,100,-86,100,100,100,-63,-61,-41,-50,-31,-42,-47,-48,100,100,-93,100,-88,100,-93,100,-87,100,-55,-60,-98,100,-89,100,-77,100,-93,100,100,100,-95,100,100,100,-79,100,-58,-79,-31,-42,-95,100,-73,100,100,100,52,22.8,3,1,2,4,3,1
100,100,100,100,100,100,-56,-61,-43,-51,-34,-47,-48,-51,100,100,100,100,-88,100,100,100,-93,100,-59,-59,100,100,-94,100,-84,100,100,100,100,100,100,100,100,100,-89,100,-66,-86,-38,-45,100,100,-80,100,100,100,51.3,22.8,3,1,2,4,3,1
100,100,-93,100,100,100,-62,-65,-44,-52,-28,-40,-48,-46,100,100,100,100,-90,100,-95,100,100,100,-63,-60,100,100,100,100,-84,100,-89,100,100,100,100,100,100,100,-80,100,-62,-86,-36,-42,100,100,-78,100,100,100,50.6,22.8,3,1,2,4,3,1
100,100,-93,100,100,100,-62,-62,-43,-52,-30,-40,-48,-44,100,100,-93,100,-91,100,-88,100,100,100,-62,-59,100,100,100,100,-84,100,-89,100,100,100,100,100,100,100,-80,100,-57,100,-39,-45,100,100,100,100,100,100,50,22.8,3,1,2,4,3,1
100,100,100,100,100,100,-63,-58,-43,-50,-36,-46,-46,-48,100,100,-93,100,100,100,-85,100,100,100,-62,-59,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,-62,-91,-31,-41,100,100,100,100,100,100,49.3,22.8,3,1,2,4,3,1
-85,100,-91,100,100,100,-59,-60,-45,-47,-44,-49,-45,-53,100,100,100,100,-91,100,100,100,100,100,-62,-66,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,-81,100,-66,-91,-27,-41,100,100,-88,100,100,100,48.6,22.8,3,1,2,4,3,1
-85,100,-91,100,100,100,-58,-67,-43,-42,-43,-50,-54,-52,100,100,100,100,-91,100,-88,100,-93,100,-58,-66,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-80,100,-66,100,-26,-39,100,100,-84,100,100,100,47.9,22.8,3,1,2,4,3,1
100,100,-91,100,100,100,-60,-66,-40,-40,-45,-52,-58,-55,100,100,100,100,-94,100,-88,100,-93,100,-59,-64,-93,100,100,100,-89,100,100,100,100,100,-93,100,100,100,-84,100,100,100,-34,-38,100,100,-82,100,100,100,47.2,22.8,3,1,2,4,3,1
100,100,-91,100,100,100,-62,-66,-38,-42,-43,-49,-58,-57,100,100,100,100,-94,100,100,100,100,100,-59,-60,-93,100,-92,100,-85,100,-88,100,100,100,-93,100,100,100,-84,100,-67,-87,-40,-42,100,100,100,100,100,100,46.6,22.8,3,1,2,4,3,1
